#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_15	cds	74344	74481	-	KFELJI_18915		hypothetical protein	RefSeq:WP_000825479.1, SO:0001217, UniParc:UPI000022FBBE, UniRef:UniRef100_Q6XGF6, UniRef:UniRef50_A8AEX9, UniRef:UniRef90_A8AEX9
contig_15	cds	74573	75646	-	KFELJI_18920		conjugal transfer protein TrbL	KEGG:K03201, RefSeq:WP_000014010.1, SO:0001217, UniParc:UPI0001887284, UniRef:UniRef100_A0A148I057, UniRef:UniRef50_A0A5X8Y0D0, UniRef:UniRef90_W9BAS9
contig_15	cds	75650	75892	-	KFELJI_18925		EexN family lipoprotein	RefSeq:WP_000949384.1, SO:0001217, UniParc:UPI0001887283, UniRef:UniRef100_A0A148I005, UniRef:UniRef50_A0A859U229, UniRef:UniRef90_Q6XGF8
contig_15	cds	75900	76607	-	KFELJI_18930		type IV secretion system protein VirB5	RefSeq:WP_000857358.1, SO:0001217, UniParc:UPI000022FBBB, UniRef:UniRef100_Q6XGF9, UniRef:UniRef50_C9Y5Q0, UniRef:UniRef90_A0A377ZF45
contig_15	cds	76625	79363	-	KFELJI_18935		ATPase	RefSeq:WP_001096397.1, SO:0001217, UniParc:UPI0001887282, UniRef:UniRef100_A0A148I052, UniRef:UniRef50_C9Y5P9, UniRef:UniRef90_C9Y5P9
contig_15	cds	79376	79669	-	KFELJI_18940		TriB protein	RefSeq:WP_000600171.1, SO:0001217, UniParc:UPI000022FBB9, UniRef:UniRef100_Q6XGG1, UniRef:UniRef50_Q70W69, UniRef:UniRef90_Q6XGG1
contig_15	cds	79669	80379	-	KFELJI_18945		type VI secretion protein	RefSeq:WP_001513331.1, SO:0001217, UniParc:UPI000205E7CF, UniRef:UniRef100_A0A641DKS5, UniRef:UniRef50_A0A4U2UA07, UniRef:UniRef90_A0A515HHH7
contig_15	cds	80452	80685	-	KFELJI_18950		hypothetical protein	RefSeq:WP_001231171.1, SO:0001217, UniParc:UPI0000F67B7E, UniRef:UniRef100_A0A0K4B5E9, UniRef:UniRef50_A0A635LY00, UniRef:UniRef90_A0A635LY00
contig_15	cds	81824	82405	-	KFELJI_18955		DUF2857 domain-containing protein	RefSeq:WP_000937856.1, SO:0001217, UniParc:UPI000188751A, UniRef:UniRef100_A0A148HZZ2, UniRef:UniRef50_A0A0Q2Z400, UniRef:UniRef90_A0A0Q2Z400
contig_15	cds	82390	82572	-	KFELJI_18960		hypothetical protein	RefSeq:WP_001513329.1, SO:0001217, UniParc:UPI000282ECCD, UniRef:UniRef100_A0A1Y4JJG3, UniRef:UniRef50_A0A1Y4JJG3, UniRef:UniRef90_A0A1Y4JJG3
contig_15	cds	82594	82779	-	KFELJI_18965		DNA-binding protein	RefSeq:WP_000205185.1, SO:0001217, UniParc:UPI00000B04F9, UniRef:UniRef100_A0A0K3DMP9, UniRef:UniRef50_A0A0K3DMP9, UniRef:UniRef90_A0A0K3DMP9
contig_15	cds	82919	83845	-	KFELJI_18970		hypothetical protein	RefSeq:WP_000039781.1, SO:0001217, UniParc:UPI0002A2603F, UniRef:UniRef100_A0A3T8R695, UniRef:UniRef50_Q9X9G6, UniRef:UniRef90_Q9X9G6
contig_15	cds	84716	86737	-	KFELJI_18975	fyuA	yersiniabactin receptor FyuA	COG:COG4771, COG:P, GO:0015344, GO:0016021, GO:0031230, GO:0038023, GO:0044718, GO:0055072, RefSeq:WP_000784549.1, SO:0001217, UniParc:UPI00000B1382, UniRef:UniRef100_Q798T6, UniRef:UniRef50_P46359, UniRef:UniRef90_P46359, VFDB:VFC0272, VFDB:VFG044333
contig_15	cds	86868	88445	-	KFELJI_18980	ybtE	yersiniabactin biosynthesis salycil-AMP ligase YbtE	COG:COG1021, COG:Q, EC:2.7.7.-, SO:0001217, UniRef:UniRef50_A0A0K6DXJ1, UniRef:UniRef90_A0A0K6DXJ1
contig_15	cds	88449	89252	-	KFELJI_18985	ybtT	yersiniabactin biosynthesis thioesterase YbtT	COG:COG3208, COG:Q, RefSeq:WP_000194280.1, SO:0001217, UniParc:UPI0001887516, UniRef:UniRef100_A0A0K3Q794, UniRef:UniRef50_A0A086VCI3, UniRef:UniRef90_A0A086VCI3
contig_15	cds	89249	90349	-	KFELJI_18990	ybtU	yersiniabactin biosynthetic protein YbtU	COG:COG4693, COG:P, KEGG:K04785, RefSeq:WP_000982855.1, SO:0001217, UniParc:UPI000205EAD7, UniRef:UniRef100_A0A148HZZ3, UniRef:UniRef50_Q1RPI6, UniRef:UniRef90_Q1RPI6, VFDB:VFC0272, VFDB:VFG000361
contig_15	cds	90346	99837	-	KFELJI_18995	irp1	yersiniabactin biosynthetic protein Irp1	COG:COG3321, COG:Q, RefSeq:WP_009484412.1, SO:0001217, UniParc:UPI000205EAD8, UniRef:UniRef100_A0A486NC55, UniRef:UniRef50_A0A1U9T4A4, UniRef:UniRef90_A0A1U9T4A4, VFDB:VFC0272, VFDB:VFG000362
contig_15	cds	99925	106032	-	KFELJI_19000	irp2	yersiniabactin non-ribosomal peptide synthetase HMWP2	COG:C, COG:COG4106, GO:0016874, GO:0031177, GO:1901576, RefSeq:WP_009484413.1, SO:0001217, UniParc:UPI000205EAD9, UniRef:UniRef100_A0A486VTX5, UniRef:UniRef50_P48633, UniRef:UniRef90_P48633
contig_15	cds	106223	107182	-	KFELJI_19005	ybtA	yersiniabactin transcriptional regulator YbtA	COG:COG2207, COG:K, KEGG:K05372, RefSeq:WP_000140399.1, SO:0001217, UniParc:UPI00018874F6, UniRef:UniRef100_A0A148HZY3, UniRef:UniRef50_C4N4L3, UniRef:UniRef90_C4N4L3
contig_15	cds	107439	109151	+	KFELJI_19010	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	COG:COG1132, COG:V, NCBIProtein:CAA21388.1, RefSeq:WP_001152055.1, SO:0001217, UniParc:UPI000205EADA, UniRef:UniRef100_A0A0K3KG02, UniRef:UniRef50_A0A014MDV2, UniRef:UniRef90_A0A2D0AQI1
contig_15	cds	109138	110940	+	KFELJI_19015	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	COG:COG1132, COG:V, NCBIProtein:AAC69584.1, RefSeq:WP_000654459.1, SO:0001217, UniParc:UPI0001B751D4, UniRef:UniRef100_A0A148I036, UniRef:UniRef50_A0A2D0AQJ5, UniRef:UniRef90_A0A2D0AQJ5
contig_15	cds	110933	112213	+	KFELJI_19020	ybtX	putative signal transducer	RefSeq:WP_001286279.1, SO:0001217, UniParc:UPI00015C5364, UniRef:UniRef100_A0A0K4QT16, UniRef:UniRef50_A0A061K3C3, UniRef:UniRef90_A0A061K3C3, VFDB:VFC0272, VFDB:VFG000367
contig_15	cds	112241	113545	+	KFELJI_19025	ybtS	yersiniabactin biosynthesis salicylate synthase YbtS	COG:COG0147, COG:EH, EC:4.2.99.21, EC:5.4.4.2, KEGG:K04781, RefSeq:WP_000703034.1, SO:0001217, UniParc:UPI00018874CE, UniRef:UniRef100_A0A152HPE2, UniRef:UniRef50_Q9X9I8, UniRef:UniRef90_Q9X9I8
contig_15	cds	113739	115001	-	KFELJI_19030		integrase	RefSeq:WP_000059620.1, SO:0001217, UniParc:UPI00018874CD, UniRef:UniRef100_C7SIL5, UniRef:UniRef50_A0A0B1K1V6, UniRef:UniRef90_A0A0B1K1V6
contig_15	tRNA	115163	115238	-	KFELJI_19035	Asn_trna	tRNA-Asn(gtt)	SO:0000257
contig_15	cds	115569	116486	+	KFELJI_19040	nac	nitrogen assimilation transcriptional regulator NAC	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0042128, RefSeq:WP_002911729.1, SO:0001217, UniParc:UPI000012FC4D, UniRef:UniRef100_Q08597, UniRef:UniRef50_Q47005, UniRef:UniRef90_Q08597
contig_15	cds	116593	117543	+	KFELJI_19045	cbl	HTH-type transcriptional regulator Cbl	COG:COG0583, COG:K, GO:0003677, GO:0003700, RefSeq:WP_004180456.1, SO:0001217, UniParc:UPI0001814175, UniRef:UniRef100_A0A087FNI7, UniRef:UniRef50_Q47083, UniRef:UniRef90_Q08598
contig_15	cds	117622	118563	+	KFELJI_19050	ldtA	L,D-transpeptidase	COG:COG1376, COG:M, RefSeq:WP_023286672.1, SO:0001217, UniParc:UPI0003BF8A1E, UniRef:UniRef100_A0A4S8CYJ3, UniRef:UniRef50_Q08599, UniRef:UniRef90_Q08599
contig_15	cds	118762	118998	-	KFELJI_19055		(pseudo) hypothetical protein	RefSeq:WP_004212965.1, SO:0001217, UniParc:UPI0002B5F32C, UniRef:UniRef100_A0A210V1N3, UniRef:UniRef50_A0A2W7T4C3, UniRef:UniRef90_A0A2W7T4C3
contig_15	cds	119299	119994	-	KFELJI_19060	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, KEGG:K18900, RefSeq:WP_020477091.1, SO:0001217, UniParc:UPI0002DD0BF7, UniRef:UniRef100_A0A0S3FH16, UniRef:UniRef50_A0A498RGP3, UniRef:UniRef90_A0A2W1MQC1
contig_15	tRNA	120404	120479	-	KFELJI_19065	Asn_trna	tRNA-Asn(gtt)	SO:0000257
contig_15	cds	120580	121377	-	KFELJI_19070	mtfA	DgsA anti-repressor MtfA	COG:COG3228, COG:T, GO:0005737, GO:0006508, GO:0008237, RefSeq:WP_002911599.1, SO:0001217, UniParc:UPI000163D0E8, UniRef:UniRef100_A6TB83, UniRef:UniRef50_A6TB83, UniRef:UniRef90_A6TB83
contig_15	tRNA	121471	121560	+	KFELJI_19075	Ser_trna	tRNA-Ser(cga)	SO:0000269
contig_15	cds	121673	122665	-	KFELJI_19080		integrase	RefSeq:WP_023317562.1, SO:0001217, UniParc:UPI0003BF1F72, UniRef:UniRef100_UPI0003BF1F72, UniRef:UniRef50_A0A4P7KRD5, UniRef:UniRef90_A0A377ZCG1
contig_15	cds	122667	122894	-	KFELJI_19085		DUF4224 domain-containing protein	RefSeq:WP_004184757.1, SO:0001217, UniParc:UPI0002830A5A, UniRef:UniRef100_A0A2A2BCV8, UniRef:UniRef50_A0A090VTK9, UniRef:UniRef90_A0A2A2BCV8
contig_15	cds	122934	123764	-	KFELJI_19090		hypothetical protein	RefSeq:WP_023317563.1, SO:0001217, UniParc:UPI0003BF12BF, UniRef:UniRef100_A0A263K2L5, UniRef:UniRef50_B7MJR3, UniRef:UniRef90_A0A263K2L5
contig_15	cds	124233	124367	-	KFELJI_19095		hypothetical protein	SO:0001217, UniRef:UniRef50_W9B7L7, UniRef:UniRef90_W9B7L7
contig_15	cds	124364	125149	-	KFELJI_19100		HTH-ParB domain-containing protein	KEGG:K03497, RefSeq:WP_039817954.1, SO:0001217, UniParc:UPI0005853E59, UniRef:UniRef100_A0A482J707, UniRef:UniRef50_A0A0H3HEC4, UniRef:UniRef90_A0A482J707
contig_15	cds	125149	125448	-	KFELJI_19105		hypothetical protein	RefSeq:WP_039817952.1, SO:0001217, UniParc:UPI000584CDCD, UniRef:UniRef100_A0A482J4Q4, UniRef:UniRef50_A0A1X9TP86, UniRef:UniRef90_A0A1X9TP86
contig_15	cds	125538	126455	-	KFELJI_19110		Putative exonuclease, RdgC	KEGG:K03554, RefSeq:WP_039817950.1, SO:0001217, UniParc:UPI0005859EF6, UniRef:UniRef100_A0A482J9Z0, UniRef:UniRef50_A0A377ZDN7, UniRef:UniRef90_A0A377ZDN7
contig_15	cds	127169	127864	-	KFELJI_19115		transcriptional regulator	RefSeq:WP_023317570.1, SO:0001217, UniParc:UPI0003BF9F5F, UniRef:UniRef100_A0A482J355, UniRef:UniRef50_Q57QA9, UniRef:UniRef90_A0A1X9TPA4
contig_15	cds	128239	128700	+	KFELJI_19120		Phage regulatory protein CII (CP76)	RefSeq:WP_039817948.1, SO:0001217, UniParc:UPI0005856D5D, UniRef:UniRef100_A0A482J6U8, UniRef:UniRef50_A0A7W3F3K5, UniRef:UniRef90_A0A1X9TP09
contig_15	cds	129107	130021	+	KFELJI_19125		transcriptional regulator	RefSeq:WP_039817942.1, SO:0001217, UniParc:UPI0005855B43, UniRef:UniRef100_A0A482JA24, UniRef:UniRef50_A0A1I3U5V6, UniRef:UniRef90_A0A7U7F836
contig_15	cds	130018	130827	+	KFELJI_19130		DNA methylase	RefSeq:WP_039817939.1, SO:0001217, UniParc:UPI000584FD90, UniRef:UniRef100_A0A482J734, UniRef:UniRef50_H5UYY8, UniRef:UniRef90_W9BGJ5
contig_15	cds	130837	131214	+	KFELJI_19135		Endodeoxyribonuclease RusA	RefSeq:WP_039817937.1, SO:0001217, UniParc:UPI000585370A, UniRef:UniRef100_A0A482J6Z8, UniRef:UniRef50_A0A024L4U8, UniRef:UniRef90_A0A486QS57
contig_15	cds	131227	132207	+	KFELJI_19140		DUF968 domain-containing protein	RefSeq:WP_039817935.1, SO:0001217, UniParc:UPI0005855A5F, UniRef:UniRef100_A0A482J4P6, UniRef:UniRef50_A0A090V0Y9, UniRef:UniRef90_A0A482J4P6
contig_15	cds	132221	132799	+	KFELJI_19145		DUF1133 domain-containing protein	RefSeq:WP_039817933.1, SO:0001217, UniParc:UPI0005849544, UniRef:UniRef100_A0A482J9Y5, UniRef:UniRef50_A0A0M3F2Y0, UniRef:UniRef90_A0A1X9TNY1
contig_15	tRNA	132969	133043	+	KFELJI_19150	Gly_trna	tRNA-Gly(tcc)	SO:0000260
contig_15	cds	133507	133755	+	KFELJI_19155		Lysis protein S	RefSeq:WP_004151282.1, SO:0001217, UniParc:UPI000241E3FA, UniRef:UniRef100_V0ARX9, UniRef:UniRef50_A0A089PPW3, UniRef:UniRef90_A0A0E1CF97
contig_15	cds	133758	134288	+	KFELJI_19160		lysozyme	RefSeq:WP_039817927.1, SO:0001217, UniParc:UPI000584B362, UniRef:UniRef100_A0A482J6T8, UniRef:UniRef50_A0A482IGB4, UniRef:UniRef90_A0A0H3GP93
contig_15	cds	134285	134749	+	KFELJI_19165		Spanin, inner membrane subunit	EC:3.4.-.-, KEGG:K14744, RefSeq:WP_039817926.1, SO:0001217, UniParc:UPI000585BA6E, UniRef:UniRef100_A0A482J3G4, UniRef:UniRef50_A0A482JA66, UniRef:UniRef90_A0A482J3G4
contig_15	cds	134824	135162	-	KFELJI_19170		hypothetical protein	RefSeq:WP_039817923.1, SO:0001217, UniParc:UPI00058540CB, UniRef:UniRef100_A0A482JA22, UniRef:UniRef50_A0A482JA22, UniRef:UniRef90_A0A482JA22
contig_15	cds	136547	136792	+	KFELJI_19175		DUF2560 domain-containing protein	RefSeq:WP_039817920.1, SO:0001217, UniParc:UPI00058450A4, UniRef:UniRef100_A0A486NHV9, UniRef:UniRef50_A0A0H3HBA6, UniRef:UniRef90_R4YIM2
contig_15	cds	136848	137189	+	KFELJI_19180		HNH endonuclease	RefSeq:WP_039817918.1, SO:0001217, UniParc:UPI0005853FB7, UniRef:UniRef100_A0A482J9X9, UniRef:UniRef50_A0A564HZZ3, UniRef:UniRef90_A0A212I387
contig_15	cds	137372	137836	+	KFELJI_19185		phage terminase small subunit P27 family	COG:COG3747, COG:X, RefSeq:WP_039817917.1, SO:0001217, UniParc:UPI000585BA68, UniRef:UniRef100_A0A482J8T9, UniRef:UniRef50_I2B9E9, UniRef:UniRef90_A0A377ZY98
contig_15	cds	137790	139532	+	KFELJI_19190		phage terminase small subunit P27 family	RefSeq:WP_039817916.1, SO:0001217, UniParc:UPI000585A9A6, UniRef:UniRef100_UPI000585A9A6, UniRef:UniRef50_A0A732I3B3, UniRef:UniRef90_A0A377ZYG0
contig_15	cds	140492	140782	-	KFELJI_19195		hypothetical protein	
contig_16	cds	258	1028	-	KFELJI_19200	menH	alpha/beta hydrolase	COG:COG0596, COG:HR, RefSeq:WP_004174434.1, SO:0001217, UniParc:UPI000241026A, UniRef:UniRef100_A0A4S7KJ94, UniRef:UniRef50_A0A3S4DWZ9, UniRef:UniRef90_A0A3S4DWZ9
contig_16	cds	1038	1568	-	KFELJI_19205	qdoI	cupin domain-containing protein	COG:COG1917, COG:R, RefSeq:WP_004174433.1, SO:0001217, UniParc:UPI00028304FA, UniRef:UniRef100_A0A837JRY6, UniRef:UniRef50_A0A2S6Q729, UniRef:UniRef90_A0A6N2Y7W0
contig_16	cds	1579	2835	-	KFELJI_19210	uhpC	MFS transporter	COG:COG2271, COG:G, RefSeq:WP_004149797.1, SO:0001217, UniParc:UPI00026EAABD, UniRef:UniRef100_A0A1S0W7L7, UniRef:UniRef50_A0A086IVI9, UniRef:UniRef90_A0A086IVI9
contig_16	cds	2862	4058	-	KFELJI_19215	fadH2	pyridine nucleotide-disulfide oxidoreductase	COG:COG0446, COG:I, RefSeq:WP_004174432.1, SO:0001217, UniParc:UPI000157677D, UniRef:UniRef100_A0A229ZXL3, UniRef:UniRef50_A0A378BR32, UniRef:UniRef90_A0A229ZXL3
contig_16	cds	4055	4981	-	KFELJI_19220	catE	glyoxalase	COG:COG2514, COG:Q, RefSeq:WP_004149799.1, SO:0001217, UniParc:UPI000157677E, UniRef:UniRef100_A0A1S0W8C2, UniRef:UniRef50_A0A1S0W8C2, UniRef:UniRef90_A0A1S0W8C2
contig_16	cds	5070	5858	-	KFELJI_19225	iclR	IclR family transcriptional regulator	COG:COG1414, COG:K, RefSeq:WP_009308625.1, SO:0001217, UniParc:UPI000241026C, UniRef:UniRef100_A0A4S7LGE0, UniRef:UniRef50_A0A170PUW8, UniRef:UniRef90_A0A170PUW8
contig_16	cds	5872	6621	-	KFELJI_19230	fabG	short-chain dehydrogenase	COG:COG1028, COG:I, RefSeq:WP_004174430.1, SO:0001217, UniParc:UPI000205E09C, UniRef:UniRef100_A0A1S0WBQ5, UniRef:UniRef50_A0A0U1HQI6, UniRef:UniRef90_A0A081LYH4
contig_16	cds	6621	7643	-	KFELJI_19235	hcaE	3-phenylpropionate dioxygenase	COG:COG4638, COG:PR, RefSeq:WP_004151770.1, SO:0001217, UniParc:UPI0001576781, UniRef:UniRef100_W8UPZ5, UniRef:UniRef50_V5VG11, UniRef:UniRef90_A0A7Z8Z6X4
contig_16	cds	7654	7962	-	KFELJI_19240		Recombinase-like helix-turn-helix domain-containing protein	RefSeq:WP_009308626.1, SO:0001217, UniParc:UPI000241026D, UniRef:UniRef100_A0A7M2KZH8, UniRef:UniRef50_G9Z2R7, UniRef:UniRef90_H3N2F2
contig_16	cds	7959	8282	-	KFELJI_19245	nirD	naphthalene 1,2-dioxygenase	RefSeq:WP_004151769.1, SO:0001217, UniParc:UPI0001576782, UniRef:UniRef100_A0A2X3FA44, UniRef:UniRef50_A0A2X3FA44, UniRef:UniRef90_A0A2X3FA44
contig_16	cds	8710	9930	+	KFELJI_19250	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_032433522.1, SO:0001217, UniParc:UPI00044769D1, UniRef:UniRef100_A0A4S4VDY1, UniRef:UniRef50_A0A1S0W7X7, UniRef:UniRef90_A0A1S0W7X7
contig_16	cds	10058	10978	-	KFELJI_19255	speB	agmatinase	COG:COG0010, COG:E, EC:3.5.3.11, GO:0008295, GO:0008783, GO:0030145, GO:0033388, RefSeq:WP_002916572.1, SO:0001217, UniParc:UPI0001576784, UniRef:UniRef100_B5XUB2, UniRef:UniRef50_Q7N122, UniRef:UniRef90_A8APF8
contig_16	cds	11212	13188	-	KFELJI_19260	speA	biosynthetic arginine decarboxylase	COG:COG1166, COG:E, EC:4.1.1.19, GO:0006527, GO:0008295, GO:0008792, GO:0033388, GO:0046872, RefSeq:WP_004149805.1, SO:0001217, UniParc:UPI0001576785, UniRef:UniRef100_A0A085DIY0, UniRef:UniRef50_P21170, UniRef:UniRef90_P21170
contig_16	cds	14030	15184	+	KFELJI_19265	metK	methionine adenosyltransferase	EC:2.5.1.6, GO:0000287, GO:0004478, GO:0005524, GO:0005737, GO:0006556, GO:0006730, RefSeq:WP_004149807.1, SO:0001217, UniParc:UPI0001576786, UniRef:UniRef100_A6TDV1, UniRef:UniRef50_P57897, UniRef:UniRef90_A8APG1
contig_16	cds	15568	16962	+	KFELJI_19270	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_094317184.1, SO:0001217, UniParc:UPI000B95A2F7, UniRef:UniRef100_UPI000B95A2F7, UniRef:UniRef50_P45598, UniRef:UniRef90_A0A1C1EYA6
contig_16	cds	17082	17540	+	KFELJI_19275	sprT	SprT family zinc-dependent metalloprotease	COG:COG3091, COG:R, GO:0005737, GO:0008270, GO:0051716, SO:0001217, UniParc:UPI000241067D, UniRef:UniRef100_A6TDV3, UniRef:UniRef50_Q8XCW6, UniRef:UniRef90_A6TDV3
contig_16	cds	17635	18342	+	KFELJI_19280	endA	deoxyribonuclease I	COG:COG2356, COG:L, EC:3.1.21.1, KEGG:K01150, RefSeq:WP_002916589.1, SO:0001217, UniParc:UPI000157683F, UniRef:UniRef100_A0A0E1C8P8, UniRef:UniRef50_P25736, UniRef:UniRef90_A0A1Y6GHP4
contig_16	cds	18434	19165	+	KFELJI_19285	rsmE	16S rRNA (uracil(1498)-N(3))-methyltransferase	COG:COG1385, COG:J, RefSeq:WP_002916597.1, SO:0001217, UniParc:UPI000205E09F, UniRef:UniRef100_A0A0E1C9E8, UniRef:UniRef50_P0AGL8, UniRef:UniRef90_A0A447W574
contig_16	cds	19186	20136	+	KFELJI_19290	gshB	glutathione synthase	COG:COG0189, COG:EHJQ, EC:6.3.2.3, GO:0000287, GO:0004363, GO:0005524, GO:0005737, GO:0005829, GO:0006750, GO:0016879, RefSeq:WP_009484128.1, SO:0001217, UniParc:UPI000205E0A0, UniRef:UniRef100_A0A4S7L9Y8, UniRef:UniRef50_P04425, UniRef:UniRef90_P04425
contig_16	cds	20311	20874	+	KFELJI_19295	yqgF	YqgE/AlgH family protein	EC:3.1.-.-, GO:0000967, GO:0004518, GO:0005737, KEGG:K07735, RefSeq:WP_002916603.1, SO:0001217, UniParc:UPI0001576842, UniRef:UniRef100_A6TDV7, UniRef:UniRef50_A6TDV7, UniRef:UniRef90_A6TDV7
contig_16	cds	20874	21290	+	KFELJI_19300	yqgF	YqgE/AlgH family protein	EC:3.1.-.-, GO:0000967, GO:0004518, GO:0005737, KEGG:K07735, RefSeq:WP_002916605.1, SO:0001217, UniParc:UPI0001576843, UniRef:UniRef100_A6TDV7, UniRef:UniRef50_A6TDV7, UniRef:UniRef90_A6TDV7
contig_16	cds	21343	21996	-	KFELJI_19305	csgD	transcriptional regulator CsgD	COG:COG2197, COG:TK, RefSeq:WP_002916607.1, SO:0001217, UniParc:UPI0001576844, UniRef:UniRef100_A0A7U7IIZ4, UniRef:UniRef50_A0A0M3HCT5, UniRef:UniRef90_A0A0B7GHM3
contig_16	cds	22345	23325	-	KFELJI_19310	pilT	twitching motility protein PilT	COG:COG2805, COG:NW, RefSeq:WP_004149811.1, SO:0001217, UniParc:UPI0001576845, UniRef:UniRef100_W9B2S9, UniRef:UniRef50_P52052, UniRef:UniRef90_A0A0H3GXJ0
contig_16	cds	23342	24043	+	KFELJI_19315	yggS	YggS family pyridoxal phosphate enzyme	COG:COG0325, COG:H, KEGG:K06997, RefSeq:WP_023301299.1, SO:0001217, UniParc:UPI0003BE0660, UniRef:UniRef100_A0A098CGR3, UniRef:UniRef50_H8NYP3, UniRef:UniRef90_A0A0J4QQU8
contig_16	cds	24064	24630	+	KFELJI_19320		YGGT family	KEGG:K06997, RefSeq:WP_002916613.1, SO:0001217, UniParc:UPI0001B740D9, UniRef:UniRef100_A0A378A9Z4, UniRef:UniRef50_A0A378A9Z4, UniRef:UniRef90_A0A378A9Z4
contig_16	cds	24627	24917	+	KFELJI_19325	yggU	DUF167 domain-containing protein	COG:COG1872, COG:S, RefSeq:WP_016947438.1, SO:0001217, UniParc:UPI000303365D, UniRef:UniRef100_A0A232KYE8, UniRef:UniRef50_A0KPB6, UniRef:UniRef90_A6TDW3
contig_16	cds	24930	25523	+	KFELJI_19330	rdgB	XTP/dITP diphosphatase	COG:COG0127, COG:F, EC:3.6.1.66, GO:0000166, GO:0009117, GO:0009146, GO:0017111, GO:0035870, GO:0036220, GO:0036222, GO:0046872, RefSeq:WP_016947439.1, SO:0001217, UniParc:UPI0002F8763A, UniRef:UniRef100_A0A4S8D8R6, UniRef:UniRef50_Q8XCU5, UniRef:UniRef90_Q8XCU5
contig_16	cds	25516	26652	+	KFELJI_19335	hemW	radical SAM family heme chaperone HemW	COG:COG0635, COG:H, EC:1.3.98.3, KEGG:K02495, RefSeq:WP_002916617.1, SO:0001217, UniParc:UPI0002410680, UniRef:UniRef100_A0A2N4Z2Q4, UniRef:UniRef50_P52062, UniRef:UniRef90_A0A060VEN6
contig_16	cds	26693	27409	-	KFELJI_19340		DUF2884 domain-containing protein	SO:0001217, UniParc:UPI0002BD93A7, UniRef:UniRef100_A0A7U7IK73, UniRef:UniRef50_P0ADT1, UniRef:UniRef90_A0A0H3FJS4
contig_16	cds	27463	27789	-	KFELJI_19345	yggL	YggL 50S ribosome-binding protein	COG:COG3171, COG:S, KEGG:K09923, RefSeq:WP_002916620.1, SO:0001217, UniParc:UPI000157684C, UniRef:UniRef100_A0A7U7F9N0, UniRef:UniRef50_P38521, UniRef:UniRef90_A0A0J3VSU0
contig_16	cds	27789	28508	-	KFELJI_19350	trmB	tRNA (guanosine(46)-N7)-methyltransferase TrmB	COG:COG0220, COG:J, EC:2.1.1.33, GO:0008176, RefSeq:WP_002916627.1, SO:0001217, UniParc:UPI000157684D, UniRef:UniRef100_A6TDW8, UniRef:UniRef50_Q8ZM40, UniRef:UniRef90_A6TDW8
contig_16	cds	28645	29703	+	KFELJI_19355	mutY	A/G-specific adenine glycosylase	COG:COG1194, COG:L, EC:3.2.2.31, KEGG:K03575, RefSeq:WP_032433523.1, SO:0001217, UniParc:UPI00044C0BD0, UniRef:UniRef100_A0A4S4WIK2, UniRef:UniRef50_P46230, UniRef:UniRef90_A0A163WX06
contig_16	cds	29732	30007	+	KFELJI_19360	yggX	oxidative damage protection protein	COG:COG2924, COG:PO, GO:0005506, RefSeq:WP_004105744.1, SO:0001217, UniParc:UPI000157684F, UniRef:UniRef100_A6TDX0, UniRef:UniRef50_Q8FE19, UniRef:UniRef90_Q8FE19
contig_16	cds	30054	31139	+	KFELJI_19365	mltC	membrane-bound lytic murein transglycosylase MltC	COG:COG0741, COG:M, EC:4.2.2.-, EC:4.2.2.n1, GO:0000270, GO:0008933, GO:0009279, GO:0016798, GO:0016829, GO:0016998, GO:0071555, KEGG:K08306, RefSeq:WP_004144786.1, SO:0001217, UniParc:UPI0001576850, UniRef:UniRef100_A6TDX1, UniRef:UniRef50_Q8XCS6, UniRef:UniRef90_A6TDX1
contig_16	cds	31331	32584	+	KFELJI_19370		MFS transporter	RefSeq:WP_004144787.1, SO:0001217, UniParc:UPI0001576851, UniRef:UniRef100_A0A060VIR6, UniRef:UniRef50_P0AFF4, UniRef:UniRef90_A0A5X0Z9G9
contig_16	cds	32628	34766	-	KFELJI_19375	speF	ornithine decarboxylase	COG:COG1982, COG:E, RefSeq:WP_009308638.1, SO:0001217, UniParc:UPI0002410682, UniRef:UniRef100_A0A8H2MXZ5, UniRef:UniRef50_P21169, UniRef:UniRef90_A0A0J2HIY5
contig_16	cds	35186	35899	+	KFELJI_19380	yqgA	DUF554 domain-containing protein	COG:COG1811, COG:S, KEGG:K07150, RefSeq:WP_002916694.1, SO:0001217, UniParc:UPI0001A5887B, UniRef:UniRef100_W9BC03, UniRef:UniRef50_Q46831, UniRef:UniRef90_W9BC03
contig_16	tRNA	36005	36080	+	KFELJI_19385	Phe_trna	tRNA-Phe(gaa)	SO:0000267
